Book_id,Reviewer_id,Review_text,Rating,Review_date,Review_title
3000,398108217,The storyline was weak and the characters were underdeveloped. I couldn't finish it.,1,2024-09-17,Disappointing Read
3000,322865957,"It was a fair read, but not something I'd recommend.",2,2024-09-13,Fair Read
3000,222616658,"The book was mildly entertaining, but not much more than that.",2,2024-09-25,Mildly Entertaining
3000,389673252,Brilliant book! It exceeded all my expectations.,5,2024-10-03,Brilliant
3000,383599701,I absolutely loved this book. It's a must-read!,5,2024-09-28,Loved It
3000,203687314,The story was amazing and kept me entertained.,4,2024-10-13,Amazing Story
3000,364395913,This was an excellent read. I really liked it.,4,2024-10-21,Excellent Read
3000,388348641,This book is a must-read for everyone.,5,2024-11-02,A Must-Read
3001,268431608,The book was fantastic! I highly recommend it.,4,2024-01-15,Fantastic
3001,322015520,The book was an incredible journey. Loved it!,5,2024-02-02,Incredible Journey
3001,243014461,The author made a good effort with this book.,3,2024-01-26,Good Effort
3001,349060038,"The book held my interest, but it wasn't amazing.",3,2024-02-09,Held My Interest
3001,251270930,The narrative was disjointed and difficult to follow.,1,2024-09-06,Disjointed
3001,248903882,The book did not live up to the hype. It was a chore to finish.,1,2024-02-29,Not Enjoyable
3001,294288204,"It was an average read, nothing special.",2,2024-04-24,Average Read
3001,383752235,The book failed to engage me. I found it hard to care about the story.,1,2024-04-26,Not Engaging
3001,367076692,The book was an incredible journey. Loved it!,5,2024-05-16,Incredible Journey
3001,274428408,The ending was unsatisfying and left many questions unanswered.,1,2024-05-11,Unsatisfying
3001,257861336,The book was enjoyable enough to finish.,3,2024-05-22,Enjoyable Enough
3001,224449975,I couldn't put this book down. It was so good!,4,2024-06-09,Couldn't Put It Down
3001,344787833,I had high expectations but was left unimpressed by the lack of depth in the story.,1,2024-06-06,Unimpressed
3001,281047993,The story was unremarkable and didn't leave a lasting impression.,2,2024-06-14,Unremarkable
3001,321908956,"The book held my interest, but it wasn't amazing.",3,2024-06-09,Held My Interest
3001,252789581,The story was incredible. I couldn't put it down.,5,2024-06-13,Incredible Story
3001,266488725,The book was highly enjoyable and very well-written.,4,2024-06-29,Highly Enjoyable
3001,205633936,I found the book to be quite forgettable. Nothing stood out to me.,1,2024-08-02,Forgettable
3001,218981934,It was a so-so read. There were better books out there.,2,2024-08-14,So-So
3001,368068649,"The story was nice, but nothing groundbreaking.",3,2024-08-27,Nice Story
3001,327857058,Captivating from start to finish. A must-read!,5,2024-08-30,Captivating
3001,255196768,I couldn't put this book down. It was so good!,4,2024-09-03,Couldn't Put It Down
3001,204210454,The book was mediocre. It didn't really stand out.,2,2024-09-10,Mediocre
3001,277416632,I found the plot to be predictable and the writing style unengaging.,1,2024-10-12,Not Worth the Time
3001,209803824,The story and characters lacked depth.,2,2024-09-29,Lacked Depth
3001,329444368,The story was predictable and didn't offer any surprises.,1,2024-10-14,Predictable
3001,348985482,Phenomenal story and writing. Highly recommend!,5,2024-10-27,Phenomenal
3001,381236124,The storyline was weak and the characters were underdeveloped. I couldn't finish it.,1,2024-10-24,Disappointing Read
3001,383385440,I couldn't relate to the characters or the story. It just wasn't my cup of tea.,1,2024-11-04,Not for Me
3002,305910812,The book did not live up to the hype. It was a chore to finish.,1,2024-01-02,Not Enjoyable
3002,283914554,Stunning book. I was captivated from the first page.,5,2024-01-28,Stunning
3002,223411497,I found it hard to stay engaged with the story.,2,2024-02-01,Not Engaging
3002,338134992,I highly recommend this book to everyone.,5,2024-01-28,Highly Recommend
3002,260092580,"The pacing was too slow, and the story didn't hold my attention.",1,2024-01-31,Dull and Tedious
3002,339775611,The story was wonderful and very engaging.,4,2024-04-04,Wonderful Story
3002,278372966,"The book kept me reading, but it wasn't unforgettable.",3,2024-04-15,Kept Me Reading
3002,259101947,I was mildly disappointed with the overall story.,2,2024-04-25,Mildly Disappointing
3002,349704759,An unforgettable story. Highly recommend!,5,2024-04-24,Unforgettable
3002,270950975,The book was a real page-turner. Very exciting.,4,2024-05-01,Page-Turner
3002,394696165,The book was highly enjoyable and very well-written.,4,2024-05-03,Highly Enjoyable
3002,286112172,The book did not live up to the hype. It was a major letdown.,1,2024-05-17,Overhyped
3002,378142509,Phenomenal story and writing. Highly recommend!,5,2024-05-23,Phenomenal
3002,336302393,The book was fantastic! I highly recommend it.,4,2024-05-23,Fantastic
3002,358076073,"The writing was good, but the story could have been better.",3,2024-07-14,Well-Written
3002,261808208,The writing was excellent and the story was captivating.,4,2024-07-21,Well-Written
3002,380329094,"It was an average read, nothing special.",2,2024-07-31,Average Read
3002,352860357,The book was tedious to read. I struggled to get through it.,1,2024-07-27,Tedious
3002,299387167,This book is a must-read for everyone.,5,2024-08-19,A Must-Read
3002,345676134,The story was perfect. I loved every moment.,5,2024-09-17,Perfect Story
3002,269177432,The book had potential but fell flat in execution. I was disappointed.,1,2024-10-02,Underwhelming
3002,233593086,I enjoyed every moment of this book. Highly recommend.,4,2024-11-09,Enjoyed Every Moment
3003,291959575,The characters were great and very well-developed.,4,2024-01-06,Great Characters
3003,214427429,I highly recommend this book to anyone.,4,2024-02-17,Highly Recommend
3003,326703477,Outstanding book! One of the best I've ever read.,5,2024-02-16,Outstanding
3003,292324860,I wasn't impressed with the story or the characters.,2,2024-02-11,Not Impressed
3003,353055098,"It was a fair read, but not something I'd recommend.",2,2024-02-29,Fair Read
3003,333086254,Exceptional book. Truly a work of art.,5,2024-03-06,Exceptional
3003,386180020,The book was pretty good overall.,3,2024-03-09,Pretty Good
3003,371708454,The characters were great and very well-developed.,4,2024-03-13,Great Characters
3003,271739146,The story was unremarkable and didn't leave a lasting impression.,2,2024-03-10,Unremarkable
3003,241844067,I had high expectations but was left unimpressed by the lack of depth in the story.,1,2024-03-23,Unimpressed
3003,228304085,The book was highly enjoyable and very well-written.,4,2024-04-01,Highly Enjoyable
3003,226095537,The story was perfect. I loved every moment.,5,2024-04-09,Perfect Story
3003,383707411,The book could be improved with better character development.,2,2024-04-19,Could Be Improved
3003,378582415,"It was a decent book, worth a read.",3,2024-06-15,Decent Book
3003,288681562,The plot was decent and kept me reading.,3,2024-06-22,Decent Plot
3003,236228540,"The characters were good, but the plot was just okay.",3,2024-07-13,Good Characters
3003,312441116,I absolutely loved this book. It's a must-read!,5,2024-08-03,Loved It
3003,250256500,The story was solid and kept me entertained.,3,2024-08-09,Solid Story
3003,380726869,The book was captivating and kept me interested.,4,2024-09-30,Captivating
3003,368715769,I found it hard to stay engaged with the story.,2,2024-09-30,Not Engaging
3003,296868334,The author made a good effort with this book.,3,2024-11-06,Good Effort
3004,235575065,"The book was passable, but it didn't leave a strong impression.",2,2024-01-28,Passable
3004,287136345,Engrossing story. I was hooked from the start.,5,2024-02-13,Engrossing
3004,393055348,Engrossing story. I was hooked from the start.,5,2024-02-21,Engrossing
3004,270576028,"It was an average read, nothing special.",2,2024-02-10,Average Read
3004,283312866,The book could be improved with better character development.,2,2024-02-28,Could Be Improved
3004,350982302,"The book was passable, but it didn't leave a strong impression.",2,2024-02-27,Passable
3004,264706953,"I enjoyed the book, but it wasn't amazing.",3,2024-03-08,Enjoyable
3004,253630248,The book was mundane and didn't capture my interest.,2,2024-03-11,Mundane
3004,209453265,The book was interesting and had some good points.,3,2024-03-13,Interesting
3004,258281336,The story was inconsistent and hard to follow.,1,2024-04-01,Inconsistent
3004,207713207,Brilliant book! It exceeded all my expectations.,5,2024-03-27,Brilliant
3004,254655632,I found the book to be satisfying overall.,3,2024-04-06,Satisfying
3004,243187911,I was pleasantly surprised by the story.,3,2024-05-01,Pleasantly Surprised
3004,294290432,I thoroughly enjoyed this book from start to finish.,4,2024-06-06,Thoroughly Enjoyed
3004,356427617,The story was solid and kept me entertained.,3,2024-06-06,Solid Story
3004,212876908,The story was predictable and didn't offer any surprises.,1,2024-06-26,Predictable
3004,319206843,I highly recommend this book to anyone.,4,2024-07-15,Highly Recommend
3004,397095910,The book did not live up to the hype. It was a chore to finish.,1,2024-07-17,Not Enjoyable
3004,200226744,Incredible book. I was hooked from start to finish.,5,2024-07-29,Incredible
3004,220110373,This book was excellent. I couldn't put it down.,4,2024-07-31,Excellent
3004,294521042,The story lacked excitement and intrigue.,2,2024-08-19,Lacked Excitement
3004,388118960,I absolutely loved this book. It's a must-read!,5,2024-09-28,Loved It
3004,279879001,"It was a decent book, worth a read.",3,2024-09-19,Decent Book
3004,309658672,"The pacing was too slow, and the story didn't hold my attention.",1,2024-09-29,Dull and Tedious
3004,244498796,I couldn't put this book down. It was that good!,5,2024-10-23,Couldn't Put It Down
3004,391757192,"It was a fair read, but not something I'd recommend.",2,2024-10-26,Fair Read
3004,374155273,The book was fantastic! I highly recommend it.,4,2024-10-12,Fantastic
3005,385739537,"The book kept me reading, but it wasn't unforgettable.",3,2024-01-18,Kept Me Reading
3005,236207593,The story was inconsistent and hard to follow.,1,2024-02-11,Inconsistent
3005,323707141,Outstanding book! One of the best I've ever read.,5,2024-02-03,Outstanding
3005,319992350,"It was a good read, but not exceptional.",3,2024-02-02,Good Read
3005,218777621,The book was enjoyable enough to finish.,3,2024-02-03,Enjoyable Enough
3005,339777104,An unforgettable story. Highly recommend!,5,2024-02-28,Unforgettable
3005,244915948,The book was underwhelming and didn't meet my expectations.,2,2024-04-03,Underwhelming
3005,239941214,This book is a must-read for everyone.,5,2024-05-03,A Must-Read
3005,296717663,The story was lackluster and failed to captivate me.,2,2024-06-02,Lackluster
3005,248878357,The story was perfect. I loved every moment.,5,2024-06-29,Perfect Story
3005,282711274,The book was enjoyable enough to finish.,3,2024-07-03,Enjoyable Enough
3005,208935809,The plot was decent and kept me reading.,3,2024-07-09,Decent Plot
3005,318533700,The story was predictable and didn't offer any surprises.,1,2024-07-21,Predictable
3005,383385440,The author did a great job with this book.,4,2024-07-22,Well Done
3005,391802006,The story was inconsistent and hard to follow.,1,2024-07-29,Inconsistent
3005,203253745,Exceptional book. Truly a work of art.,5,2024-08-28,Exceptional
3005,298195306,The plot was decent and kept me reading.,3,2024-09-02,Decent Plot
3005,391247145,I found the book to be satisfying overall.,3,2024-08-31,Satisfying
3005,353098148,The story and characters lacked depth.,2,2024-09-08,Lacked Depth
3005,366013308,I highly recommend this book to anyone.,4,2024-09-18,Highly Recommend
3005,394881858,The story lacked excitement and intrigue.,2,2024-09-13,Lacked Excitement
3005,343764189,Absolutely amazing! I loved every page.,5,2024-10-24,Absolutely Amazing
3005,267151504,The characters were great and very well-developed.,4,2024-10-25,Great Characters
3006,260555628,I couldn't put this book down. It was that good!,5,2024-01-15,Couldn't Put It Down
3006,283858207,The story and characters lacked depth.,2,2024-01-25,Lacked Depth
3006,260110945,The book was interesting and had some good points.,3,2024-01-27,Interesting
3006,337522767,This book is an absolute masterpiece. A must-read!,5,2024-02-03,Masterpiece
3006,263340903,The book was interesting and had some good points.,3,2024-02-11,Interesting
3006,258561604,The book had potential but fell flat in execution. I was disappointed.,1,2024-02-18,Underwhelming
3006,309048452,The writing was excellent and the story was captivating.,4,2024-02-16,Well-Written
3006,333881050,"The writing was good, but the story could have been better.",3,2024-02-17,Well-Written
3006,398702241,The book lacked excitement and intrigue. I wouldn't recommend it.,1,2024-03-31,Lackluster
3006,365056928,Phenomenal story and writing. Highly recommend!,5,2024-04-14,Phenomenal
3006,326966702,The characters were great and very well-developed.,4,2024-05-04,Great Characters
3006,382542926,I couldn't relate to the characters or the story. It just wasn't my cup of tea.,1,2024-05-25,Not for Me
3006,316059138,The story lacked excitement and intrigue.,2,2024-06-16,Lacked Excitement
3006,289996738,The book was a real page-turner. Very exciting.,4,2024-06-19,Page-Turner
3006,315435065,The story was amazing and kept me entertained.,4,2024-06-07,Amazing Story
3006,203862008,The book had potential but fell flat in execution. I was disappointed.,1,2024-07-01,Underwhelming
3006,201173598,I couldn't relate to the characters or the story. It just wasn't my cup of tea.,1,2024-06-21,Not for Me
3006,362108730,Fantastic read. Highly recommend to everyone.,5,2024-06-20,Fantastic Read
3006,334868791,I found the plot to be predictable and the writing style unengaging.,1,2024-06-24,Not Worth the Time
3006,221673643,"The book was fairly good, but not outstanding.",3,2024-07-20,Fairly Good
3006,202330338,The book was entertaining and enjoyable.,3,2024-08-05,Entertaining
3006,333321206,The book was entertaining and enjoyable.,3,2024-08-15,Entertaining
3006,393055348,This book is a must-read for everyone.,5,2024-08-14,A Must-Read
3006,209324425,The book was very engaging and well-written.,4,2024-09-12,Very Engaging
3006,246512065,The book was enjoyable enough to finish.,3,2024-10-03,Enjoyable Enough
3006,380726869,The plot was decent and kept me reading.,3,2024-09-16,Decent Plot
3006,203345350,The story was compelling and kept me hooked.,4,2024-10-07,Compelling
3006,226845717,The story was perfect. I loved every moment.,5,2024-10-14,Perfect Story
3006,258157890,The author made a good effort with this book.,3,2024-11-08,Good Effort
3007,324404185,This was a really good book. I enjoyed it a lot.,4,2024-02-06,Really Good
3007,383829256,The book was interesting and had some good points.,3,2024-01-22,Interesting
3007,238952386,"The book was passable, but it didn't leave a strong impression.",2,2024-01-13,Passable
3007,375047701,Amazing book! One of the best I've ever read.,5,2024-01-12,Amazing
3007,312832330,The author did a great job with this book.,4,2024-01-17,Well Done
3007,269642526,This was a great read! I really enjoyed it.,4,2024-01-22,Great Read
3007,220409064,The narrative was disjointed and difficult to follow.,1,2024-01-30,Disjointed
3007,243187911,The story was lackluster and failed to captivate me.,2,2024-01-30,Lackluster
3007,328761838,The storyline was weak and the characters were underdeveloped. I couldn't finish it.,1,2024-02-08,Disappointing Read
3007,223913872,This was an excellent read. I really liked it.,4,2024-02-12,Excellent Read
3007,294290432,This book is a true classic. A timeless masterpiece.,5,2024-02-14,A True Classic
3007,390758274,The book lacked excitement and intrigue. I wouldn't recommend it.,1,2024-03-25,Lackluster
3007,378964878,I found the book to be satisfying overall.,3,2024-04-03,Satisfying
3007,392165288,"The book held my interest, but it wasn't amazing.",3,2024-04-03,Held My Interest
3007,367076692,The plot was convoluted and hard to follow. I lost interest quickly.,1,2024-04-02,Hard to Follow
3007,379805989,Brilliant book! It exceeded all my expectations.,5,2024-04-05,Brilliant
3007,202330338,"The book was fairly good, but not outstanding.",3,2024-04-11,Fairly Good
3007,289863987,The book did not live up to the hype. It was a chore to finish.,1,2024-04-17,Not Enjoyable
3007,219287869,This is the best book I've ever read. Amazing!,5,2024-05-03,Best Book Ever
3007,391294931,The book did not live up to the hype. It was a chore to finish.,1,2024-05-15,Not Enjoyable
3007,242086023,"It was a nice read, but not something I'd read again.",3,2024-05-14,Nice Read
3007,288431497,I couldn't put this book down. It was so good!,4,2024-05-24,Couldn't Put It Down
3007,296868334,The book was enjoyable enough to finish.,3,2024-05-30,Enjoyable Enough
3007,231984360,This was a great read! I really enjoyed it.,4,2024-05-23,Great Read
3007,203687314,The book had potential but fell flat in execution. I was disappointed.,1,2024-06-04,Underwhelming
3007,335056974,"The book was worth reading, but not outstanding.",3,2024-06-09,Worth Reading
3007,389673252,The story was wonderful and very engaging.,4,2024-07-15,Wonderful Story
3007,302003660,The story and characters lacked depth.,2,2024-08-20,Lacked Depth
3007,212899546,This book is a true classic. A timeless masterpiece.,5,2024-08-29,A True Classic
3007,278589411,"I enjoyed the book, but it wasn't amazing.",3,2024-09-02,Enjoyable
3007,206993263,The book was captivating and kept me interested.,4,2024-09-29,Captivating
3007,386879464,This was an excellent read. I really liked it.,4,2024-10-03,Excellent Read
3007,297735656,The story was engaging and kept my interest.,3,2024-10-16,Engaging Story
3007,298996091,I wasn't impressed with the story or the characters.,2,2024-10-26,Not Impressed
3007,287108500,"The book was passable, but it didn't leave a strong impression.",2,2024-11-05,Passable
3007,370604605,"It was a nice read, but not something I'd read again.",3,2024-11-07,Nice Read
3008,279487821,I found the book to be satisfying overall.,3,2024-01-25,Satisfying
3008,233593086,The story lacked excitement and intrigue.,2,2024-02-20,Lacked Excitement
3008,326596194,The book was very engaging and well-written.,4,2024-04-04,Very Engaging
3008,267128882,"The book was mildly entertaining, but not much more than that.",2,2024-03-11,Mildly Entertaining
3008,357798024,The story was amazing and kept me entertained.,4,2024-04-23,Amazing Story
3008,284071719,The plot was decent and kept me reading.,3,2024-04-28,Decent Plot
3008,261072417,The grammar and spelling mistakes made it difficult to read. Very disappointing.,1,2024-05-08,Poorly Written
3008,248653602,The story was solid and kept me entertained.,3,2024-05-02,Solid Story
3008,202062402,The book felt like a rehash of other better-written stories.,1,2024-05-26,Unoriginal
3008,257492249,The book was interesting and had some good points.,3,2024-05-23,Interesting
3008,314204546,The book was okay but not particularly memorable.,2,2024-06-03,Not Memorable
3008,293581781,I was very impressed with this book. Well done!,4,2024-06-25,Impressive
3008,346314073,The book could be improved with better character development.,2,2024-07-13,Could Be Improved
3008,284459252,The book felt like a rehash of other better-written stories.,1,2024-07-14,Unoriginal
3008,344460720,"It was a decent effort, but it didn't quite hit the mark.",2,2024-08-01,Decent Effort
3008,201307360,I found the book very enjoyable and well worth reading.,4,2024-08-06,Very Enjoyable
3008,382686848,"The book was just okay. It wasn't bad, but it wasn't great either.",2,2024-08-25,Just Okay
3008,349944629,I was pleasantly surprised by the story.,3,2024-09-03,Pleasantly Surprised
3008,314869579,The book felt like a rehash of other better-written stories.,1,2024-09-22,Unoriginal
3008,232254110,"It was a fair read, but not something I'd recommend.",2,2024-10-04,Fair Read
3008,275199230,The book did not live up to the hype. It was a chore to finish.,1,2024-10-07,Not Enjoyable
3008,357573849,I absolutely loved this book. It's a must-read!,5,2024-10-25,Loved It
3008,212109029,This book was excellent. I couldn't put it down.,4,2024-11-08,Excellent
3008,238748149,Brilliant book! It exceeded all my expectations.,5,2024-10-15,Brilliant
3008,248527293,"I liked the book, but it didn't blow me away.",3,2024-11-07,Liked It
3009,219883220,"It wasn't great, but it wasn't terrible either.",2,2024-01-17,Not Great
3009,251296919,"It wasn't great, but it wasn't terrible either.",2,2024-01-10,Not Great
3009,261808208,The story was amazing and kept me entertained.,4,2024-01-17,Amazing Story
3009,353172430,Amazing book! One of the best I've ever read.,5,2024-02-08,Amazing
3009,281767384,The characters were one-dimensional and the plot lacked depth.,1,2024-01-28,Lacked Depth
3009,392576245,The book was pretty good overall.,3,2024-01-27,Pretty Good
3009,311109219,"The book was passable, but it didn't leave a strong impression.",2,2024-02-03,Passable
3009,298227935,The book was perfectly written. I loved it!,5,2024-02-07,Perfectly Written
3009,213609498,I found it hard to stay engaged with the story.,2,2024-02-09,Not Engaging
3009,322832536,This is the best book I've ever read. Amazing!,5,2024-03-18,Best Book Ever
3009,286255567,"The pacing was too slow, and the story didn't hold my attention.",1,2024-03-26,Dull and Tedious
3009,269475794,The author did a great job with this book.,4,2024-04-12,Well Done
3009,232499350,"It was a decent read, but I've read better.",3,2024-04-21,Decent Read
3009,319206843,I loved this book! The story was fantastic.,4,2024-04-28,Loved It
3009,213281959,The book was entertaining and enjoyable.,3,2024-05-05,Entertaining
3009,372733428,"The book held my interest, but it wasn't amazing.",3,2024-05-22,Held My Interest
3009,383752235,The book had potential but ultimately fell short.,2,2024-06-04,Could Be Better
3009,296023211,The book was pretty good overall.,3,2024-06-10,Pretty Good
3009,391601820,"The pacing was too slow, and the story didn't hold my attention.",1,2024-06-09,Dull and Tedious
3009,220869762,I highly recommend this book to everyone.,5,2024-06-25,Highly Recommend
3009,368197489,Absolutely amazing! I loved every page.,5,2024-07-04,Absolutely Amazing
3009,360675623,The book was mediocre at best. It didn't leave a lasting impression.,1,2024-07-04,Mediocre
3009,282234434,The book was an incredible journey. Loved it!,5,2024-07-18,Incredible Journey
3009,390813657,The grammar and spelling mistakes made it difficult to read. Very disappointing.,1,2024-07-27,Poorly Written
3009,333225746,The story was unremarkable and didn't leave a lasting impression.,2,2024-07-20,Unremarkable
3009,282611722,The book lacked excitement and intrigue. I wouldn't recommend it.,1,2024-08-04,Lackluster
3009,215122656,I highly recommend this book to everyone.,5,2024-08-19,Highly Recommend
3009,307337469,It was a so-so read. There were better books out there.,2,2024-09-01,So-So
3009,285306221,"It was a decent book, worth a read.",3,2024-09-05,Decent Book
3009,356874453,Exceptional book. Truly a work of art.,5,2024-09-28,Exceptional
3009,260318035,"It was a decent book, worth a read.",3,2024-09-22,Decent Book
3009,281047993,"The book was worth reading, but not outstanding.",3,2024-10-10,Worth Reading
3009,231242405,The story was fascinating and very well told.,4,2024-10-17,Fascinating
3009,314288259,The book failed to capture my interest. I struggled to get through it.,1,2024-10-27,Boring
3010,372804336,The book was enjoyable enough to finish.,3,2024-01-06,Enjoyable Enough
3010,345095277,The characters were poorly developed and uninteresting.,1,2024-01-07,Poor Character Development
3010,217462126,The story was fascinating and very well told.,4,2024-01-09,Fascinating
3010,334499415,The book was perfectly written. I loved it!,5,2024-01-25,Perfectly Written
3010,339782104,It was a so-so read. There were better books out there.,2,2024-01-27,So-So
3010,299246124,The book was mundane and didn't capture my interest.,2,2024-02-18,Mundane
3010,304173123,The story was engaging and kept my interest.,3,2024-02-09,Engaging Story
3010,223160763,"It was an average read, nothing special.",2,2024-03-12,Average Read
3010,213774409,The book did not live up to the hype. It was a chore to finish.,1,2024-03-02,Not Enjoyable
3010,328259247,The book was tedious to read. I struggled to get through it.,1,2024-04-01,Tedious
3010,225257211,The storyline was weak and the characters were underdeveloped. I couldn't finish it.,1,2024-04-11,Disappointing Read
3010,249233719,The story was compelling and kept me hooked.,4,2024-04-09,Compelling
3010,234853513,The book failed to engage me. I found it hard to care about the story.,1,2024-04-12,Not Engaging
3010,300948569,"The book was passable, but it didn't leave a strong impression.",2,2024-04-19,Passable
3010,220771414,The narrative was disjointed and difficult to follow.,1,2024-05-16,Disjointed
3010,213346893,The author made a good effort with this book.,3,2024-06-14,Good Effort
3010,253051841,The book was captivating and kept me interested.,4,2024-06-20,Captivating
3010,258382175,The story was inconsistent and hard to follow.,1,2024-06-21,Inconsistent
3010,208603662,The book failed to capture my interest. I struggled to get through it.,1,2024-06-27,Boring
3010,275268829,Absolutely amazing! I loved every page.,5,2024-08-04,Absolutely Amazing
3010,363752916,This book is a true classic. A timeless masterpiece.,5,2024-08-01,A True Classic
3010,293496097,I wasn't impressed with the story or the characters.,2,2024-08-15,Not Impressed
3010,348662198,The storyline was weak and the characters were underdeveloped. I couldn't finish it.,1,2024-08-12,Disappointing Read
3010,251573440,"The pacing was too slow, and the story didn't hold my attention.",1,2024-08-24,Dull and Tedious
3010,325535979,The book failed to capture my interest. I struggled to get through it.,1,2024-09-07,Boring
3010,312124555,"The book was passable, but it didn't leave a strong impression.",2,2024-09-24,Passable
3010,217759711,The book was tedious to read. I struggled to get through it.,1,2024-10-26,Tedious
3010,205237282,I had high expectations but was left unimpressed by the lack of depth in the story.,1,2024-10-27,Unimpressed
3010,360429419,The writing was excellent and the story was captivating.,4,2024-10-20,Well-Written
3011,271235988,"The book kept me reading, but it wasn't unforgettable.",3,2024-01-06,Kept Me Reading
3011,383514585,This is the best book I've ever read. Amazing!,5,2024-01-26,Best Book Ever
3011,296464381,"There were some good moments, but the book had many flaws.",2,2024-01-21,Decent but Flawed
3011,200570018,I was pleasantly surprised by the story.,3,2024-01-29,Pleasantly Surprised
3011,338158249,The book did not live up to the hype. It was a major letdown.,1,2024-03-03,Overhyped
3011,304488232,Outstanding book! One of the best I've ever read.,5,2024-02-15,Outstanding
3011,218273696,This is the best book I've ever read. Amazing!,5,2024-02-20,Best Book Ever
3011,260736152,The book failed to capture my interest. I struggled to get through it.,1,2024-02-23,Boring
3011,245193065,I thoroughly enjoyed this book from start to finish.,4,2024-03-05,Thoroughly Enjoyed
3011,345049787,The ending was unsatisfying and left many questions unanswered.,1,2024-03-09,Unsatisfying
3011,311519102,"It was a nice read, but not something I'd read again.",3,2024-03-06,Nice Read
3011,328786066,I highly recommend this book to everyone.,5,2024-03-12,Highly Recommend
3011,381459452,I found it hard to stay engaged with the story.,2,2024-03-21,Not Engaging
3011,399674555,The storyline was mediocre and didn't hold my interest.,2,2024-03-28,Mediocre Storyline
3011,354823049,The plot was decent and kept me reading.,3,2024-04-29,Decent Plot
3011,271554552,"It was a decent book, worth a read.",3,2024-04-20,Decent Book
3011,360091607,The story was amazing and kept me entertained.,4,2024-04-24,Amazing Story
3011,367521812,The book had potential but fell flat in execution. I was disappointed.,1,2024-05-13,Underwhelming
3011,232909879,The plot was great and very well thought out.,4,2024-06-07,Great Plot
3011,364461186,The book was mundane and didn't capture my interest.,2,2024-06-29,Mundane
3011,397801333,"The book was passable, but it didn't leave a strong impression.",2,2024-07-24,Passable
3011,351738182,The plot was decent and kept me reading.,3,2024-07-19,Decent Plot
3011,204605703,The book did not live up to the hype. It was a major letdown.,1,2024-08-01,Overhyped
3011,386696603,The book felt like a rehash of other better-written stories.,1,2024-08-09,Unoriginal
3011,328259247,"It was a decent read, but I've read better.",3,2024-08-07,Decent Read
3011,353605405,"The writing was good, but the story could have been better.",3,2024-08-12,Well-Written
3011,335117297,This is the best book I've ever read. Amazing!,5,2024-09-01,Best Book Ever
3011,381971365,The book had potential but ultimately fell short.,2,2024-08-29,Could Be Better
3011,210711974,"I enjoyed the book, but it wasn't amazing.",3,2024-08-28,Enjoyable
3011,348771270,The characters were great and very well-developed.,4,2024-09-09,Great Characters
3011,219463916,"I liked the book, but it didn't blow me away.",3,2024-09-19,Liked It
3011,205227978,"The book was just okay. It wasn't bad, but it wasn't great either.",2,2024-10-12,Just Okay
3011,363796533,I couldn't put this book down. It was that good!,5,2024-10-31,Couldn't Put It Down
3012,332022714,This was an excellent read. I really liked it.,4,2024-01-11,Excellent Read
